Time,Millis,Voltage,Current,Power,Frequency,PF
2021-08-30T09:01:15.074,696000,223.300,0.411,3.200,60.000,0.030
2021-08-30T09:01:15.569,696500,223.300,0.411,3.300,60.000,0.040
2021-08-30T09:01:16.081,697000,223.300,0.411,3.300,60.000,0.040
2021-08-30T09:01:16.582,697500,223.300,0.411,3.300,60.000,0.040
2021-08-30T09:01:17.082,698000,223.400,0.411,3.200,60.000,0.030
2021-08-30T09:01:17.581,698500,223.400,0.411,3.200,60.000,0.030
2021-08-30T09:01:18.080,699000,223.400,0.411,3.300,60.000,0.040
2021-08-30T09:01:18.582,699500,223.400,0.411,3.300,60.000,0.040
2021-08-30T09:01:19.073,700000,223.400,0.411,3.300,60.000,0.040
2021-08-30T09:01:19.581,700500,223.400,0.411,3.300,60.000,0.040
2021-08-30T09:01:20.075,701000,223.400,0.411,3.300,60.000,0.040
2021-08-30T09:01:20.575,701500,223.400,0.411,3.300,60.000,0.040
2021-08-30T09:01:21.075,702000,223.400,0.410,3.100,60.000,0.030
2021-08-30T09:01:21.575,702500,223.400,0.410,3.100,60.000,0.030
2021-08-30T09:01:22.075,703000,223.300,0.411,3.400,60.000,0.040
2021-08-30T09:01:22.577,703500,223.300,0.411,3.400,60.000,0.040
2021-08-30T09:01:23.075,704000,223.300,0.411,3.400,60.000,0.040
2021-08-30T09:01:23.575,704500,223.200,0.410,3.200,60.000,0.030
2021-08-30T09:01:24.076,705000,223.200,0.410,3.200,60.000,0.030
2021-08-30T09:01:24.576,705500,223.200,0.410,3.200,60.000,0.030
2021-08-30T09:01:25.078,706000,223.200,0.410,3.200,60.000,0.030
2021-08-30T09:01:25.587,706500,223.200,0.410,3.300,60.000,0.040
2021-08-30T09:01:26.078,707000,223.200,0.410,3.300,60.000,0.040
2021-08-30T09:01:26.580,707500,223.200,0.410,3.300,60.000,0.040
2021-08-30T09:01:27.084,708000,223.200,0.410,3.300,60.000,0.040
2021-08-30T09:01:27.581,708500,223.100,0.410,3.400,60.000,0.040
2021-08-30T09:01:28.076,709000,223.100,0.410,3.400,60.000,0.040
2021-08-30T09:01:28.584,709500,223.100,0.410,3.200,60.000,0.030
2021-08-30T09:01:29.077,710000,223.100,0.410,3.200,60.000,0.030
2021-08-30T09:01:29.576,710500,223.100,0.447,7.000,60.000,0.070
2021-08-30T09:01:30.078,711000,223.100,0.447,7.000,60.000,0.070
2021-08-30T09:01:30.579,711500,223.100,0.447,7.000,60.000,0.070
2021-08-30T09:01:31.082,712000,223.100,0.435,7.600,60.000,0.080
2021-08-30T09:01:31.583,712500,223.100,0.435,7.600,60.000,0.080
2021-08-30T09:01:32.082,713000,223.200,0.436,7.600,60.000,0.080
2021-08-30T09:01:32.578,713500,223.200,0.436,7.600,60.000,0.080
2021-08-30T09:01:33.081,714000,223.200,0.436,7.600,60.000,0.080
2021-08-30T09:01:33.579,714500,223.300,0.436,7.600,60.000,0.080
2021-08-30T09:01:34.086,715000,223.300,0.436,7.600,60.000,0.080
2021-08-30T09:01:34.582,715500,223.300,0.436,7.600,60.000,0.080
2021-08-30T09:01:35.078,716000,223.400,0.436,7.600,60.000,0.080
2021-08-30T09:01:35.582,716500,223.400,0.436,7.600,60.000,0.080
2021-08-30T09:01:36.084,717000,223.400,0.436,7.500,60.000,0.080
2021-08-30T09:01:36.588,717500,223.400,0.436,7.500,60.000,0.080
2021-08-30T09:01:37.088,718000,223.400,0.436,7.500,60.000,0.080
2021-08-30T09:01:37.579,718500,223.300,0.436,7.500,60.000,0.080
2021-08-30T09:01:38.083,719000,223.300,0.436,7.500,60.000,0.080
2021-08-30T09:01:38.587,719500,223.300,0.436,7.400,60.000,0.080
2021-08-30T09:01:39.082,720000,223.300,0.436,7.400,60.000,0.080
2021-08-30T09:01:39.583,720500,223.300,0.436,7.400,60.000,0.080
2021-08-30T09:01:40.084,721000,223.400,0.436,7.600,60.000,0.080
2021-08-30T09:01:40.587,721500,223.400,0.436,7.600,60.000,0.080
2021-08-30T09:01:41.082,722000,223.400,0.436,7.600,60.000,0.080
2021-08-30T09:01:41.589,722500,223.400,0.436,7.500,60.000,0.080
2021-08-30T09:01:42.086,723000,223.400,0.436,7.500,60.000,0.080
2021-08-30T09:01:42.585,723500,223.300,0.436,7.500,60.000,0.080
2021-08-30T09:01:43.088,724000,223.300,0.436,7.500,60.000,0.080
2021-08-30T09:01:43.582,724500,223.300,0.436,7.500,60.000,0.080
2021-08-30T09:01:44.080,725000,223.300,0.436,7.500,60.000,0.080
2021-08-30T09:01:44.581,725500,223.300,0.436,7.500,60.000,0.080
2021-08-30T09:01:45.079,726000,223.300,0.436,7.500,60.000,0.080
2021-08-30T09:01:45.588,726500,223.400,0.436,7.600,60.000,0.080
2021-08-30T09:01:46.081,727000,223.400,0.436,7.600,60.000,0.080
2021-08-30T09:01:46.589,727500,223.300,0.436,7.800,60.000,0.080
2021-08-30T09:01:47.083,728000,223.300,0.436,7.800,60.000,0.080
2021-08-30T09:01:47.589,728500,223.100,0.436,7.700,60.000,0.080
2021-08-30T09:01:48.087,729000,223.100,0.436,7.700,60.000,0.080
2021-08-30T09:01:48.589,729500,223.100,0.436,7.700,60.000,0.080
2021-08-30T09:01:49.082,730000,223.200,0.436,7.700,60.000,0.080
2021-08-30T09:01:49.583,730500,223.200,0.436,7.700,60.000,0.080
2021-08-30T09:01:50.087,731000,223.200,0.436,7.700,60.000,0.080
2021-08-30T09:01:50.589,731500,223.300,0.436,7.800,60.000,0.080
2021-08-30T09:01:51.080,732000,223.300,0.436,7.800,60.000,0.080
2021-08-30T09:01:51.584,732500,223.200,0.436,7.700,60.000,0.080
2021-08-30T09:01:52.085,733000,223.200,0.436,7.700,60.000,0.080
2021-08-30T09:01:52.584,733500,223.200,0.436,7.700,60.000,0.080
2021-08-30T09:01:53.083,734000,223.100,0.436,7.700,60.000,0.080
2021-08-30T09:01:53.585,734500,223.100,0.436,7.700,60.000,0.080
2021-08-30T09:01:54.087,735000,223.100,0.436,7.800,60.000,0.080
2021-08-30T09:01:54.588,735500,223.100,0.436,7.800,60.000,0.080
2021-08-30T09:01:55.087,736000,223.100,0.436,7.800,60.000,0.080
2021-08-30T09:01:55.591,736500,223.400,0.437,7.800,60.000,0.080
2021-08-30T09:01:56.085,737000,223.400,0.437,7.800,60.000,0.080
2021-08-30T09:01:56.591,737500,223.500,0.436,7.700,60.000,0.080
2021-08-30T09:01:57.091,738000,223.500,0.436,7.700,60.000,0.080
2021-08-30T09:01:57.594,738500,223.300,0.436,7.700,60.000,0.080
2021-08-30T09:01:58.093,739000,223.300,0.436,7.700,60.000,0.080
2021-08-30T09:01:58.594,739500,223.300,0.436,7.700,60.000,0.080
2021-08-30T09:01:59.091,740000,223.300,0.436,7.700,60.000,0.080
2021-08-30T09:01:59.591,740500,223.300,0.436,7.700,60.000,0.080
2021-08-30T09:02:00.091,741000,223.300,0.436,7.700,60.000,0.080
2021-08-30T09:02:00.592,741500,223.500,0.436,7.600,60.000,0.080
2021-08-30T09:02:01.083,742000,223.500,0.436,7.600,60.000,0.080
2021-08-30T09:02:01.593,742500,223.700,0.437,7.700,60.000,0.080
2021-08-30T09:02:02.094,743000,223.700,0.437,7.700,60.000,0.080
2021-08-30T09:02:02.594,743500,223.700,0.437,7.700,60.000,0.080
2021-08-30T09:02:03.087,744000,223.500,0.437,7.700,60.000,0.080
2021-08-30T09:02:03.592,744500,223.500,0.437,7.700,60.000,0.080
2021-08-30T09:02:04.092,745000,223.600,0.437,7.800,60.000,0.080
2021-08-30T09:02:04.593,745500,223.600,0.437,7.800,60.000,0.080
2021-08-30T09:02:05.094,746000,223.600,0.437,7.800,60.000,0.080
2021-08-30T09:02:05.597,746500,223.800,0.438,8.100,60.000,0.080
2021-08-30T09:02:06.097,747000,223.800,0.438,8.100,60.000,0.080
2021-08-30T09:02:06.589,747500,223.800,0.438,8.100,60.000,0.080
2021-08-30T09:02:07.089,748000,223.700,0.440,8.700,60.000,0.090
2021-08-30T09:02:07.589,748500,223.700,0.440,8.700,60.000,0.090
2021-08-30T09:02:08.094,749000,223.600,0.439,8.700,60.000,0.090
2021-08-30T09:02:08.595,749500,223.600,0.439,8.700,60.000,0.090
2021-08-30T09:02:09.095,750000,223.600,0.439,8.700,60.000,0.090
2021-08-30T09:02:09.593,750500,223.700,0.440,8.800,60.000,0.090
2021-08-30T09:02:10.096,751000,223.700,0.440,8.800,60.000,0.090
2021-08-30T09:02:10.587,751500,223.700,0.440,8.700,60.000,0.090
2021-08-30T09:02:11.087,752000,223.700,0.440,8.700,60.000,0.090
2021-08-30T09:02:11.600,752500,223.700,0.440,8.700,60.000,0.090
2021-08-30T09:02:12.099,753000,223.600,0.440,8.700,60.000,0.090
2021-08-30T09:02:12.596,753500,223.600,0.440,8.700,60.000,0.090
2021-08-30T09:02:13.094,754000,223.600,0.440,8.700,60.000,0.090
2021-08-30T09:02:13.592,754500,223.600,0.440,8.800,60.000,0.090
2021-08-30T09:02:14.094,755000,223.600,0.440,8.800,60.000,0.090
2021-08-30T09:02:14.595,755500,223.800,0.440,8.800,60.000,0.090
2021-08-30T09:02:15.098,756000,223.800,0.440,8.800,60.000,0.090
2021-08-30T09:02:15.594,756500,224.000,0.441,8.800,60.000,0.090
2021-08-30T09:02:16.092,757000,224.000,0.441,8.800,60.000,0.090
2021-08-30T09:02:16.600,757500,224.000,0.441,8.800,60.000,0.090
2021-08-30T09:02:17.092,758000,224.000,0.441,8.900,60.000,0.090
2021-08-30T09:02:17.591,758500,224.000,0.441,8.900,60.000,0.090
2021-08-30T09:02:18.093,759000,224.000,0.441,8.900,60.000,0.090
2021-08-30T09:02:18.595,759500,224.000,0.441,8.900,60.000,0.090
2021-08-30T09:02:19.092,760000,224.000,0.441,8.900,60.000,0.090
2021-08-30T09:02:19.598,760500,224.000,0.441,8.900,60.000,0.090
2021-08-30T09:02:20.095,761000,224.000,0.441,8.900,60.000,0.090
2021-08-30T09:02:20.593,761500,224.000,0.441,8.900,60.000,0.090
2021-08-30T09:02:21.098,762000,224.100,0.439,8.300,60.000,0.080
2021-08-30T09:02:21.590,762500,224.100,0.439,8.300,60.000,0.080
2021-08-30T09:02:22.094,763000,224.100,0.439,8.200,60.000,0.080
2021-08-30T09:02:22.593,763500,224.100,0.439,8.200,60.000,0.080
2021-08-30T09:02:23.095,764000,224.100,0.439,8.200,60.000,0.080
2021-08-30T09:02:23.599,764500,224.000,0.439,8.300,60.000,0.080
2021-08-30T09:02:24.100,765000,224.000,0.439,8.300,60.000,0.080
2021-08-30T09:02:24.599,765500,224.000,0.439,8.300,60.000,0.080
2021-08-30T09:02:25.101,766000,224.000,0.439,8.200,60.000,0.080
2021-08-30T09:02:25.592,766500,224.000,0.439,8.200,60.000,0.080
2021-08-30T09:02:26.091,767000,224.000,0.440,8.600,60.000,0.090
2021-08-30T09:02:26.600,767500,224.000,0.440,8.600,60.000,0.090
2021-08-30T09:02:27.097,768000,224.000,0.440,8.600,60.000,0.090
2021-08-30T09:02:27.595,768500,223.900,0.439,8.400,60.000,0.090
2021-08-30T09:02:28.095,769000,223.900,0.439,8.400,60.000,0.090
2021-08-30T09:02:28.595,769500,223.600,0.439,8.300,60.000,0.080
2021-08-30T09:02:29.103,770000,223.600,0.439,8.300,60.000,0.080
2021-08-30T09:02:29.602,770500,223.600,0.439,8.300,60.000,0.080
2021-08-30T09:02:30.097,771000,223.600,0.439,8.600,60.000,0.090
2021-08-30T09:02:30.599,771500,223.600,0.439,8.600,60.000,0.090
2021-08-30T09:02:31.093,772000,223.600,0.439,8.600,60.000,0.090
2021-08-30T09:02:31.597,772500,223.800,0.440,8.900,60.000,0.090
2021-08-30T09:02:32.098,773000,223.800,0.440,8.900,60.000,0.090
2021-08-30T09:02:32.604,773500,223.700,0.441,9.200,60.000,0.090
2021-08-30T09:02:33.100,774000,223.700,0.441,9.200,60.000,0.090
2021-08-30T09:02:33.598,774500,223.700,0.502,13.900,60.000,0.120
2021-08-30T09:02:34.098,775000,223.700,0.502,13.900,60.000,0.120
2021-08-30T09:02:34.602,775500,223.700,0.502,13.900,60.000,0.120
2021-08-30T09:02:35.102,776000,223.800,0.588,28.800,60.000,0.220
2021-08-30T09:02:35.603,776500,223.800,0.588,28.800,60.000,0.220
2021-08-30T09:02:36.102,777000,223.700,0.597,31.300,60.000,0.230
2021-08-30T09:02:36.600,777500,223.700,0.597,31.300,60.000,0.230
2021-08-30T09:02:37.101,778000,223.700,0.597,31.300,60.000,0.230
2021-08-30T09:02:37.601,778500,223.700,0.598,29.300,60.000,0.220
2021-08-30T09:02:38.098,779000,223.700,0.598,29.300,60.000,0.220
2021-08-30T09:02:38.603,779500,223.700,0.598,29.300,60.000,0.220
2021-08-30T09:02:39.106,780000,223.800,0.723,49.000,60.000,0.300
2021-08-30T09:02:39.597,780500,223.800,0.723,49.000,60.000,0.300
2021-08-30T09:02:40.098,781000,223.800,0.732,50.200,60.000,0.310
2021-08-30T09:02:40.599,781500,223.800,0.732,50.200,60.000,0.310
2021-08-30T09:02:41.105,782000,223.800,0.732,50.200,60.000,0.310
2021-08-30T09:02:41.605,782500,223.900,0.729,50.000,60.000,0.310
2021-08-30T09:02:42.104,783000,223.900,0.729,50.000,60.000,0.310
2021-08-30T09:02:42.602,783500,223.800,0.683,43.800,60.000,0.290
2021-08-30T09:02:43.105,784000,223.800,0.683,43.800,60.000,0.290
2021-08-30T09:02:43.603,784500,223.800,0.538,21.900,60.000,0.180
2021-08-30T09:02:44.101,785000,223.800,0.538,21.900,60.000,0.180
2021-08-30T09:02:44.605,785500,223.800,0.538,21.900,60.000,0.180
2021-08-30T09:02:45.099,786000,223.800,0.538,21.900,60.000,0.180
2021-08-30T09:02:45.599,786500,223.600,0.538,21.900,60.000,0.180
2021-08-30T09:02:46.105,787000,223.600,0.538,21.900,60.000,0.180
2021-08-30T09:02:46.601,787500,223.500,0.537,21.700,60.000,0.180
2021-08-30T09:02:47.111,788000,223.500,0.537,21.700,60.000,0.180
2021-08-30T09:02:47.606,788500,223.500,0.554,23.900,60.000,0.190
2021-08-30T09:02:48.111,789000,223.500,0.554,23.900,60.000,0.190
2021-08-30T09:02:48.607,789500,223.500,0.554,23.900,60.000,0.190
2021-08-30T09:02:49.108,790000,223.300,0.651,38.800,60.000,0.270
2021-08-30T09:02:49.610,790500,223.300,0.651,38.800,60.000,0.270
2021-08-30T09:02:50.102,791000,223.300,0.651,38.800,60.000,0.270
2021-08-30T09:02:50.603,791500,223.500,0.677,42.500,60.000,0.280
2021-08-30T09:02:51.102,792000,223.500,0.677,42.500,60.000,0.280
2021-08-30T09:02:51.606,792500,223.400,0.673,42.000,60.000,0.280
2021-08-30T09:02:52.108,793000,223.400,0.673,42.000,60.000,0.280
2021-08-30T09:02:52.607,793500,223.400,0.673,42.000,60.000,0.280
2021-08-30T09:02:53.109,794000,223.400,0.671,41.800,60.000,0.280
2021-08-30T09:02:53.612,794500,223.400,0.671,41.800,60.000,0.280
2021-08-30T09:02:54.103,795000,223.200,0.682,43.300,60.000,0.280
2021-08-30T09:02:54.610,795500,223.200,0.682,43.300,60.000,0.280
2021-08-30T09:02:55.109,796000,223.200,0.682,43.300,60.000,0.280
2021-08-30T09:02:55.609,796500,223.200,0.730,50.300,60.000,0.310
2021-08-30T09:02:56.108,797000,223.200,0.730,50.300,60.000,0.310
2021-08-30T09:02:56.608,797500,223.200,0.730,50.300,60.000,0.310
2021-08-30T09:02:57.106,798000,223.400,0.726,49.700,60.000,0.310
2021-08-30T09:02:57.613,798500,223.400,0.726,49.700,60.000,0.310
2021-08-30T09:02:58.111,799000,223.400,0.712,47.600,60.000,0.300
2021-08-30T09:02:58.604,799500,223.400,0.712,47.600,60.000,0.300
2021-08-30T09:02:59.106,800000,223.400,0.712,47.600,60.000,0.300
2021-08-30T09:02:59.610,800500,223.300,0.691,44.100,60.000,0.290
2021-08-30T09:03:00.112,801000,223.300,0.691,44.100,60.000,0.290
2021-08-30T09:03:00.609,801500,223.300,0.723,49.200,60.000,0.300
2021-08-30T09:03:01.111,802000,223.300,0.723,49.200,60.000,0.300
2021-08-30T09:03:01.614,802500,223.300,0.723,49.200,60.000,0.300
2021-08-30T09:03:02.112,803000,223.400,0.648,38.500,60.000,0.270
2021-08-30T09:03:02.606,803500,223.400,0.648,38.500,60.000,0.270
2021-08-30T09:03:03.106,804000,223.400,0.648,38.500,60.000,0.270
2021-08-30T09:03:03.606,804500,223.300,0.608,32.300,60.000,0.240
2021-08-30T09:03:04.106,805000,223.300,0.608,32.300,60.000,0.240
2021-08-30T09:03:04.608,805500,223.300,0.655,38.700,60.000,0.260
2021-08-30T09:03:05.107,806000,223.300,0.655,38.700,60.000,0.260
2021-08-30T09:03:05.607,806500,223.400,0.701,44.600,60.000,0.280
2021-08-30T09:03:06.112,807000,223.400,0.701,44.600,60.000,0.280
2021-08-30T09:03:06.613,807500,223.400,0.701,44.600,60.000,0.280
2021-08-30T09:03:07.112,808000,223.400,0.620,33.400,60.000,0.240
2021-08-30T09:03:07.604,808500,223.400,0.620,33.400,60.000,0.240
2021-08-30T09:03:08.117,809000,223.400,0.620,33.400,60.000,0.240
2021-08-30T09:03:08.612,809500,223.200,0.713,46.100,60.000,0.290
2021-08-30T09:03:09.114,810000,223.200,0.713,46.100,60.000,0.290
2021-08-30T09:03:09.613,810500,222.900,0.629,34.800,60.000,0.250
2021-08-30T09:03:10.113,811000,222.900,0.629,34.800,60.000,0.250
2021-08-30T09:03:10.614,811500,222.900,0.629,34.800,60.000,0.250
2021-08-30T09:03:11.113,812000,223.000,0.627,34.300,60.000,0.250
2021-08-30T09:03:11.614,812500,223.000,0.627,34.300,60.000,0.250
2021-08-30T09:03:12.112,813000,223.200,0.647,37.300,60.000,0.260
2021-08-30T09:03:12.606,813500,223.200,0.647,37.300,60.000,0.260
2021-08-30T09:03:13.107,814000,223.200,0.647,37.300,60.000,0.260
2021-08-30T09:03:13.610,814500,223.200,0.600,30.300,60.000,0.230
2021-08-30T09:03:14.112,815000,223.200,0.600,30.300,60.000,0.230
2021-08-30T09:03:14.610,815500,223.400,0.606,31.100,59.900,0.230
2021-08-30T09:03:15.112,816000,223.400,0.606,31.100,60.000,0.230
2021-08-30T09:03:15.609,816500,223.400,0.606,31.100,60.000,0.230
2021-08-30T09:03:16.118,817000,223.200,0.666,48.900,60.000,0.330
2021-08-30T09:03:16.615,817500,223.200,0.666,48.900,60.000,0.330
2021-08-30T09:03:17.115,818000,223.200,0.666,48.900,60.000,0.330
2021-08-30T09:03:17.616,818500,223.100,1.079,198.700,60.000,0.830
2021-08-30T09:03:18.116,819000,223.100,1.079,198.700,60.000,0.830
2021-08-30T09:03:18.618,819500,223.100,1.079,198.700,60.000,0.830
2021-08-30T09:03:19.116,820000,223.100,1.079,198.700,60.000,0.830
2021-08-30T09:03:19.614,820500,222.600,1.083,198.800,60.000,0.820
2021-08-30T09:03:20.113,821000,222.600,1.083,198.800,60.000,0.820
2021-08-30T09:03:20.609,821500,222.600,1.083,198.800,59.900,0.820
2021-08-30T09:03:21.112,822000,223.000,1.084,199.400,60.000,0.820
2021-08-30T09:03:21.612,822500,223.000,1.084,199.400,60.000,0.820
2021-08-30T09:03:22.115,823000,223.000,0.850,130.100,60.000,0.690
2021-08-30T09:03:22.614,823500,223.000,0.850,130.100,59.900,0.690
2021-08-30T09:03:23.112,824000,223.000,0.850,130.100,60.000,0.690
2021-08-30T09:03:23.614,824500,223.200,0.583,38.700,60.000,0.300
2021-08-30T09:03:24.122,825000,223.200,0.583,38.700,60.000,0.300
2021-08-30T09:03:24.612,825500,223.200,0.583,38.700,60.000,0.300
2021-08-30T09:03:25.115,826000,223.200,0.573,37.100,59.900,0.290
2021-08-30T09:03:25.613,826500,223.200,0.573,37.100,60.000,0.290
2021-08-30T09:03:26.120,827000,223.300,0.577,37.600,60.000,0.290
2021-08-30T09:03:26.610,827500,223.300,0.577,37.600,60.000,0.290
2021-08-30T09:03:27.117,828000,223.300,0.577,37.600,60.000,0.290
2021-08-30T09:03:27.615,828500,223.400,0.573,37.100,60.000,0.290
2021-08-30T09:03:28.119,829000,223.400,0.573,37.100,60.000,0.290
2021-08-30T09:03:28.615,829500,223.400,0.573,37.100,60.000,0.290
2021-08-30T09:03:29.115,830000,223.400,0.594,34.500,60.000,0.260
2021-08-30T09:03:29.619,830500,223.400,0.594,34.500,60.000,0.260
2021-08-30T09:03:30.113,831000,223.500,0.593,32.300,60.000,0.240
2021-08-30T09:03:30.617,831500,223.500,0.593,32.300,60.000,0.240
2021-08-30T09:03:31.121,832000,223.500,0.593,32.300,60.000,0.240
2021-08-30T09:03:31.619,832500,223.400,0.628,37.300,60.000,0.270
2021-08-30T09:03:32.116,833000,223.400,0.628,37.300,60.000,0.270
2021-08-30T09:03:32.613,833500,223.500,0.604,33.800,60.000,0.250
2021-08-30T09:03:33.120,834000,223.500,0.604,33.800,60.000,0.250
2021-08-30T09:03:33.620,834500,223.500,0.604,33.800,60.000,0.250
2021-08-30T09:03:34.119,835000,223.200,0.672,43.600,60.000,0.290
2021-08-30T09:03:34.620,835500,223.200,0.672,43.600,60.000,0.290
2021-08-30T09:03:35.118,836000,223.200,0.672,43.600,60.000,0.290
2021-08-30T09:03:35.620,836500,223.100,0.640,39.200,60.000,0.270
2021-08-30T09:03:36.120,837000,223.100,0.640,39.200,60.000,0.270
2021-08-30T09:03:36.622,837500,223.000,0.687,45.600,60.000,0.300
2021-08-30T09:03:37.114,838000,223.000,0.687,45.600,60.000,0.300
2021-08-30T09:03:37.613,838500,222.900,0.700,48.100,60.000,0.310
2021-08-30T09:03:38.113,839000,222.900,0.700,48.100,60.000,0.310
2021-08-30T09:03:38.619,839500,222.900,0.700,48.100,60.000,0.310
2021-08-30T09:03:39.126,840000,223.000,0.639,38.800,60.000,0.270
2021-08-30T09:03:39.623,840500,223.000,0.639,38.800,60.000,0.270
2021-08-30T09:03:40.117,841000,223.000,0.639,38.800,60.000,0.270
2021-08-30T09:03:40.617,841500,223.000,0.665,42.800,60.000,0.290
2021-08-30T09:03:41.124,842000,223.000,0.665,42.800,60.000,0.290
2021-08-30T09:03:41.623,842500,222.900,0.659,42.200,60.000,0.290
2021-08-30T09:03:42.115,843000,222.900,0.659,42.200,60.000,0.290
2021-08-30T09:03:42.616,843500,222.900,0.659,42.200,60.000,0.290
2021-08-30T09:03:43.115,844000,223.000,0.586,31.700,60.000,0.240
2021-08-30T09:03:43.620,844500,223.000,0.586,31.700,60.000,0.240
2021-08-30T09:03:44.122,845000,222.900,0.586,31.600,60.000,0.240
2021-08-30T09:03:44.622,845500,222.900,0.586,31.600,60.000,0.240
2021-08-30T09:03:45.123,846000,222.900,0.586,31.600,60.000,0.240
2021-08-30T09:03:45.623,846500,222.900,0.590,32.300,60.000,0.250
2021-08-30T09:03:46.122,847000,222.900,0.590,32.300,60.000,0.250
2021-08-30T09:03:46.623,847500,222.900,0.590,32.300,60.000,0.250
